"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service representatives and other customer and personal services occupations [64]","Females","25 to 54 years","Current dollars","75","units","0","v1481406747","1.2.2.46.3.3","20.73","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service representatives and other customer and personal services occupations [64]","Females","25 to 54 years","Current dollars","75","units","0","v1481406747","1.2.2.46.3.3","21.78","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service representatives and other customer and personal services occupations [64]","Females","25 to 54 years","Current dollars","75","units","0","v1481406747","1.2.2.46.3.3","22.15","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service representatives and other customer and personal services occupations [64]","Females","25 to 54 years","Current dollars","75","units","0","v1481406747","1.2.2.46.3.3","22.77","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service representatives and other customer and personal services occupations [64]","Females","25 to 54 years","Current dollars","75","units","0","v1481406747","1.2.2.46.3.3","23.78","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service representatives and other customer and personal services occupations [64]","Females","25 to 54 years","Current dollars","75","units","0","v1481406747","1.2.2.46.3.3","24.74","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service support occupations [65]","Females","25 to 54 years","Current dollars","75","units","0","v1481406759","1.2.2.47.3.3","16.13","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service support occupations [65]","Females","25 to 54 years","Current dollars","75","units","0","v1481406759","1.2.2.47.3.3","16.79","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service support occupations [65]","Females","25 to 54 years","Current dollars","75","units","0","v1481406759","1.2.2.47.3.3","17.19","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service support occupations [65]","Females","25 to 54 years","Current dollars","75","units","0","v1481406759","1.2.2.47.3.3","17.94","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service support occupations [65]","Females","25 to 54 years","Current dollars","75","units","0","v1481406759","1.2.2.47.3.3","18.76","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service support occupations [65]","Females","25 to 54 years","Current dollars","75","units","0","v1481406759","1.2.2.47.3.3","19.23","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations, except management [72-75]","Females","25 to 54 years","Current dollars","75","units","0","v1481406771","1.2.2.48.3.3","23.28","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations, except management [72-75]","Females","25 to 54 years","Current dollars","75","units","0","v1481406771","1.2.2.48.3.3","24.04","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations, except management [72-75]","Females","25 to 54 years","Current dollars","75","units","0","v1481406771","1.2.2.48.3.3","24.66","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations, except management [72-75]","Females","25 to 54 years","Current dollars","75","units","0","v1481406771","1.2.2.48.3.3","26.06","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations, except management [72-75]","Females","25 to 54 years","Current dollars","75","units","0","v1481406771","1.2.2.48.3.3","26.84","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations, except management [72-75]","Females","25 to 54 years","Current dollars","75","units","0","v1481406771","1.2.2.48.3.3","28.63","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Technical trades and transportation officers and controllers [72]","Females","25 to 54 years","Current dollars","75","units","0","v1481406783","1.2.2.49.3.3","28.58","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Technical trades and transportation officers and controllers [72]","Females","25 to 54 years","Current dollars","75","units","0","v1481406783","1.2.2.49.3.3","29.49","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Technical trades and transportation officers and controllers [72]","Females","25 to 54 years","Current dollars","75","units","0","v1481406783","1.2.2.49.3.3","29.69","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Technical trades and transportation officers and controllers [72]","Females","25 to 54 years","Current dollars","75","units","0","v1481406783","1.2.2.49.3.3","30.59","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Technical trades and transportation officers and controllers [72]","Females","25 to 54 years","Current dollars","75","units","0","v1481406783","1.2.2.49.3.3","32.81","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Technical trades and transportation officers and controllers [72]","Females","25 to 54 years","Current dollars","75","units","0","v1481406783","1.2.2.49.3.3","34.25","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","General trades [73]","Females","25 to 54 years","Current dollars","75","units","0","v1481406795","1.2.2.50.3.3","22.50","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","General trades [73]","Females","25 to 54 years","Current dollars","75","units","0","v1481406795","1.2.2.50.3.3","23.66","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","General trades [73]","Females","25 to 54 years","Current dollars","75","units","0","v1481406795","1.2.2.50.3.3","24.65","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","General trades [73]","Females","25 to 54 years","Current dollars","75","units","0","v1481406795","1.2.2.50.3.3","24.66","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","General trades [73]","Females","25 to 54 years","Current dollars","75","units","0","v1481406795","1.2.2.50.3.3","25.76","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","General trades [73]","Females","25 to 54 years","Current dollars","75","units","0","v1481406795","1.2.2.50.3.3","28.21","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Mail and message distribution, other transport equipment operators and related maintenance workers [74]","Females","25 to 54 years","Current dollars","75","units","0","v1481406807","1.2.2.51.3.3","23.02","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Mail and message distribution, other transport equipment operators and related maintenance workers [74]","Females","25 to 54 years","Current dollars","75","units","0","v1481406807","1.2.2.51.3.3","23.57","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Mail and message distribution, other transport equipment operators and related maintenance workers [74]","Females","25 to 54 years","Current dollars","75","units","0","v1481406807","1.2.2.51.3.3","23.36","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Mail and message distribution, other transport equipment operators and related maintenance workers [74]","Females","25 to 54 years","Current dollars","75","units","0","v1481406807","1.2.2.51.3.3","27.94","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Mail and message distribution, other transport equipment operators and related maintenance workers [74]","Females","25 to 54 years","Current dollars","75","units","0","v1481406807","1.2.2.51.3.3","26.80","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Mail and message distribution, other transport equipment operators and related maintenance workers [74]","Females","25 to 54 years","Current dollars","75","units","0","v1481406807","1.2.2.51.3.3","27.58","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Helpers and labourers and other transport drivers, operators and labourers [75]","Females","25 to 54 years","Current dollars","75","units","0","v1481406819","1.2.2.52.3.3","19.38","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Helpers and labourers and other transport drivers, operators and labourers [75]","Females","25 to 54 years","Current dollars","75","units","0","v1481406819","1.2.2.52.3.3","18.93","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Helpers and labourers and other transport drivers, operators and labourers [75]","Females","25 to 54 years","Current dollars","75","units","0","v1481406819","1.2.2.52.3.3","20.15","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Helpers and labourers and other transport drivers, operators and labourers [75]","Females","25 to 54 years","Current dollars","75","units","0","v1481406819","1.2.2.52.3.3","20.20","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Helpers and labourers and other transport drivers, operators and labourers [75]","Females","25 to 54 years","Current dollars","75","units","0","v1481406819","1.2.2.52.3.3","21.02","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Helpers and labourers and other transport drivers, operators and labourers [75]","Females","25 to 54 years","Current dollars","75","units","0","v1481406819","1.2.2.52.3.3","22.39","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Natural resources, agriculture and related production occupations, except management [82-85]","Females","25 to 54 years","Current dollars","75","units","0","v1481406831","1.2.2.53.3.3","21.89","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Natural resources, agriculture and related production occupations, except management [82-85]","Females","25 to 54 years","Current dollars","75","units","0","v1481406831","1.2.2.53.3.3","22.54","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Natural resources, agriculture and related production occupations, except management [82-85]","Females","25 to 54 years","Current dollars","75","units","0","v1481406831","1.2.2.53.3.3","23.97","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Natural resources, agriculture and related production occupations, except management [82-85]","Females","25 to 54 years","Current dollars","75","units","0","v1481406831","1.2.2.53.3.3","24.78","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Natural resources, agriculture and related production occupations, except management [82-85]","Females","25 to 54 years","Current dollars","75","units","0","v1481406831","1.2.2.53.3.3","25.00","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Natural resources, agriculture and related production occupations, except management [82-85]","Females","25 to 54 years","Current dollars","75","units","0","v1481406831","1.2.2.53.3.3","26.70","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors and occupations in natural resources, agriculture and related production [82-83]","Females","25 to 54 years","Current dollars","75","units","0","v1481406843","1.2.2.54.3.3","33.25","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors and occupations in natural resources, agriculture and related production [82-83]","Females","25 to 54 years","Current dollars","75","units","0","v1481406843","1.2.2.54.3.3","34.01","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors and occupations in natural resources, agriculture and related production [82-83]","Females","25 to 54 years","Current dollars","75","units","0","v1481406843","1.2.2.54.3.3","37.57","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors and occupations in natural resources, agriculture and related production [82-83]","Females","25 to 54 years","Current dollars","75","units","0","v1481406843","1.2.2.54.3.3","34.84","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors and occupations in natural resources, agriculture and related production [82-83]","Females","25 to 54 years","Current dollars","75","units","0","v1481406843","1.2.2.54.3.3","35.53","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors and occupations in natural resources, agriculture and related production [82-83]","Females","25 to 54 years","Current dollars","75","units","0","v1481406843","1.2.2.54.3.3","36.63","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Workers and labourers in natural resources, agriculture and related production [84-85]","Females","25 to 54 years","Current dollars","75","units","0","v1481406855","1.2.2.55.3.3","17.96","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Workers and labourers in natural resources, agriculture and related production [84-85]","Females","25 to 54 years","Current dollars","75","units","0","v1481406855","1.2.2.55.3.3","19.53","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Workers and labourers in natural resources, agriculture and related production [84-85]","Females","25 to 54 years","Current dollars","75","units","0","v1481406855","1.2.2.55.3.3","19.76","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Workers and labourers in natural resources, agriculture and related production [84-85]","Females","25 to 54 years","Current dollars","75","units","0","v1481406855","1.2.2.55.3.3","20.66","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Workers and labourers in natural resources, agriculture and related production [84-85]","Females","25 to 54 years","Current dollars","75","units","0","v1481406855","1.2.2.55.3.3","21.73","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Workers and labourers in natural resources, agriculture and related production [84-85]","Females","25 to 54 years","Current dollars","75","units","0","v1481406855","1.2.2.55.3.3","23.03","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Occupations in manufacturing and utilities, except management [92-95]","Females","25 to 54 years","Current dollars","75","units","0","v1481406867","1.2.2.56.3.3","19.17","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Occupations in manufacturing and utilities, except management [92-95]","Females","25 to 54 years","Current dollars","75","units","0","v1481406867","1.2.2.56.3.3","20.15","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Occupations in manufacturing and utilities, except management [92-95]","Females","25 to 54 years","Current dollars","75","units","0","v1481406867","1.2.2.56.3.3","20.63","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Occupations in manufacturing and utilities, except management [92-95]","Females","25 to 54 years","Current dollars","75","units","0","v1481406867","1.2.2.56.3.3","21.61","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Occupations in manufacturing and utilities, except management [92-95]","Females","25 to 54 years","Current dollars","75","units","0","v1481406867","1.2.2.56.3.3","22.44","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Occupations in manufacturing and utilities, except management [92-95]","Females","25 to 54 years","Current dollars","75","units","0","v1481406867","1.2.2.56.3.3","24.08","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]","Females","25 to 54 years","Current dollars","75","units","0","v1481406879","1.2.2.57.3.3","27.76","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]","Females","25 to 54 years","Current dollars","75","units","0","v1481406879","1.2.2.57.3.3","29.76","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]","Females","25 to 54 years","Current dollars","75","units","0","v1481406879","1.2.2.57.3.3","28.95","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]","Females","25 to 54 years","Current dollars","75","units","0","v1481406879","1.2.2.57.3.3","33.93","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]","Females","25 to 54 years","Current dollars","75","units","0","v1481406879","1.2.2.57.3.3","31.28","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]","Females","25 to 54 years","Current dollars","75","units","0","v1481406879","1.2.2.57.3.3","33.69","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Machine operators, assemblers and inspectors in processing, manufacturing and printing [94]","Females","25 to 54 years","Current dollars","75","units","0","v1481406891","1.2.2.58.3.3","17.98","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Machine operators, assemblers and inspectors in processing, manufacturing and printing [94]","Females","25 to 54 years","Current dollars","75","units","0","v1481406891","1.2.2.58.3.3","18.84","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Machine operators, assemblers and inspectors in processing, manufacturing and printing [94]","Females","25 to 54 years","Current dollars","75","units","0","v1481406891","1.2.2.58.3.3","19.40","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Machine operators, assemblers and inspectors in processing, manufacturing and printing [94]","Females","25 to 54 years","Current dollars","75","units","0","v1481406891","1.2.2.58.3.3","19.63","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Machine operators, assemblers and inspectors in processing, manufacturing and printing [94]","Females","25 to 54 years","Current dollars","75","units","0","v1481406891","1.2.2.58.3.3","21.14","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Machine operators, assemblers and inspectors in processing, manufacturing and printing [94]","Females","25 to 54 years","Current dollars","75","units","0","v1481406891","1.2.2.58.3.3","22.19","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [95]","Females","25 to 54 years","Current dollars","75","units","0","v1481406903","1.2.2.59.3.3","16.10","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [95]","Females","25 to 54 years","Current dollars","75","units","0","v1481406903","1.2.2.59.3.3","17.38","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [95]","Females","25 to 54 years","Current dollars","75","units","0","v1481406903","1.2.2.59.3.3","17.36","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [95]","Females","25 to 54 years","Current dollars","75","units","0","v1481406903","1.2.2.59.3.3","17.56","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [95]","Females","25 to 54 years","Current dollars","75","units","0","v1481406903","1.2.2.59.3.3","18.93","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [95]","Females","25 to 54 years","Current dollars","75","units","0","v1481406903","1.2.2.59.3.3","20.31","","","","2"


