"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service representatives and other customer and personal services occupations [64]","Males","25 to 54 years","Current dollars","75","units","0","v1481406743","1.2.2.46.2.3","25.09","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service representatives and other customer and personal services occupations [64]","Males","25 to 54 years","Current dollars","75","units","0","v1481406743","1.2.2.46.2.3","25.90","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service representatives and other customer and personal services occupations [64]","Males","25 to 54 years","Current dollars","75","units","0","v1481406743","1.2.2.46.2.3","26.47","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service representatives and other customer and personal services occupations [64]","Males","25 to 54 years","Current dollars","75","units","0","v1481406743","1.2.2.46.2.3","26.68","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service representatives and other customer and personal services occupations [64]","Males","25 to 54 years","Current dollars","75","units","0","v1481406743","1.2.2.46.2.3","28.47","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service representatives and other customer and personal services occupations [64]","Males","25 to 54 years","Current dollars","75","units","0","v1481406743","1.2.2.46.2.3","28.93","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service support occupations [65]","Males","25 to 54 years","Current dollars","75","units","0","v1481406755","1.2.2.47.2.3","18.43","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service support occupations [65]","Males","25 to 54 years","Current dollars","75","units","0","v1481406755","1.2.2.47.2.3","19.01","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service support occupations [65]","Males","25 to 54 years","Current dollars","75","units","0","v1481406755","1.2.2.47.2.3","20.03","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service support occupations [65]","Males","25 to 54 years","Current dollars","75","units","0","v1481406755","1.2.2.47.2.3","20.13","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service support occupations [65]","Males","25 to 54 years","Current dollars","75","units","0","v1481406755","1.2.2.47.2.3","21.06","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Sales and service support occupations [65]","Males","25 to 54 years","Current dollars","75","units","0","v1481406755","1.2.2.47.2.3","21.59","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations, except management [72-75]","Males","25 to 54 years","Current dollars","75","units","0","v1481406767","1.2.2.48.2.3","28.98","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations, except management [72-75]","Males","25 to 54 years","Current dollars","75","units","0","v1481406767","1.2.2.48.2.3","29.62","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations, except management [72-75]","Males","25 to 54 years","Current dollars","75","units","0","v1481406767","1.2.2.48.2.3","30.61","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations, except management [72-75]","Males","25 to 54 years","Current dollars","75","units","0","v1481406767","1.2.2.48.2.3","31.30","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations, except management [72-75]","Males","25 to 54 years","Current dollars","75","units","0","v1481406767","1.2.2.48.2.3","32.34","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Trades, transport and equipment operators and related occupations, except management [72-75]","Males","25 to 54 years","Current dollars","75","units","0","v1481406767","1.2.2.48.2.3","33.71","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Technical trades and transportation officers and controllers [72]","Males","25 to 54 years","Current dollars","75","units","0","v1481406779","1.2.2.49.2.3","32.33","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Technical trades and transportation officers and controllers [72]","Males","25 to 54 years","Current dollars","75","units","0","v1481406779","1.2.2.49.2.3","33.11","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Technical trades and transportation officers and controllers [72]","Males","25 to 54 years","Current dollars","75","units","0","v1481406779","1.2.2.49.2.3","33.93","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Technical trades and transportation officers and controllers [72]","Males","25 to 54 years","Current dollars","75","units","0","v1481406779","1.2.2.49.2.3","34.87","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Technical trades and transportation officers and controllers [72]","Males","25 to 54 years","Current dollars","75","units","0","v1481406779","1.2.2.49.2.3","35.81","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Technical trades and transportation officers and controllers [72]","Males","25 to 54 years","Current dollars","75","units","0","v1481406779","1.2.2.49.2.3","37.54","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","General trades [73]","Males","25 to 54 years","Current dollars","75","units","0","v1481406791","1.2.2.50.2.3","26.14","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","General trades [73]","Males","25 to 54 years","Current dollars","75","units","0","v1481406791","1.2.2.50.2.3","26.46","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","General trades [73]","Males","25 to 54 years","Current dollars","75","units","0","v1481406791","1.2.2.50.2.3","27.58","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","General trades [73]","Males","25 to 54 years","Current dollars","75","units","0","v1481406791","1.2.2.50.2.3","27.91","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","General trades [73]","Males","25 to 54 years","Current dollars","75","units","0","v1481406791","1.2.2.50.2.3","29.14","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","General trades [73]","Males","25 to 54 years","Current dollars","75","units","0","v1481406791","1.2.2.50.2.3","30.29","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Mail and message distribution, other transport equipment operators and related maintenance workers [74]","Males","25 to 54 years","Current dollars","75","units","0","v1481406803","1.2.2.51.2.3","25.07","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Mail and message distribution, other transport equipment operators and related maintenance workers [74]","Males","25 to 54 years","Current dollars","75","units","0","v1481406803","1.2.2.51.2.3","25.32","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Mail and message distribution, other transport equipment operators and related maintenance workers [74]","Males","25 to 54 years","Current dollars","75","units","0","v1481406803","1.2.2.51.2.3","26.46","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Mail and message distribution, other transport equipment operators and related maintenance workers [74]","Males","25 to 54 years","Current dollars","75","units","0","v1481406803","1.2.2.51.2.3","27.00","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Mail and message distribution, other transport equipment operators and related maintenance workers [74]","Males","25 to 54 years","Current dollars","75","units","0","v1481406803","1.2.2.51.2.3","28.31","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Mail and message distribution, other transport equipment operators and related maintenance workers [74]","Males","25 to 54 years","Current dollars","75","units","0","v1481406803","1.2.2.51.2.3","28.88","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Helpers and labourers and other transport drivers, operators and labourers [75]","Males","25 to 54 years","Current dollars","75","units","0","v1481406815","1.2.2.52.2.3","22.17","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Helpers and labourers and other transport drivers, operators and labourers [75]","Males","25 to 54 years","Current dollars","75","units","0","v1481406815","1.2.2.52.2.3","22.60","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Helpers and labourers and other transport drivers, operators and labourers [75]","Males","25 to 54 years","Current dollars","75","units","0","v1481406815","1.2.2.52.2.3","23.34","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Helpers and labourers and other transport drivers, operators and labourers [75]","Males","25 to 54 years","Current dollars","75","units","0","v1481406815","1.2.2.52.2.3","24.03","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Helpers and labourers and other transport drivers, operators and labourers [75]","Males","25 to 54 years","Current dollars","75","units","0","v1481406815","1.2.2.52.2.3","25.19","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Helpers and labourers and other transport drivers, operators and labourers [75]","Males","25 to 54 years","Current dollars","75","units","0","v1481406815","1.2.2.52.2.3","26.09","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Natural resources, agriculture and related production occupations, except management [82-85]","Males","25 to 54 years","Current dollars","75","units","0","v1481406827","1.2.2.53.2.3","31.23","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Natural resources, agriculture and related production occupations, except management [82-85]","Males","25 to 54 years","Current dollars","75","units","0","v1481406827","1.2.2.53.2.3","30.43","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Natural resources, agriculture and related production occupations, except management [82-85]","Males","25 to 54 years","Current dollars","75","units","0","v1481406827","1.2.2.53.2.3","31.80","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Natural resources, agriculture and related production occupations, except management [82-85]","Males","25 to 54 years","Current dollars","75","units","0","v1481406827","1.2.2.53.2.3","32.37","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Natural resources, agriculture and related production occupations, except management [82-85]","Males","25 to 54 years","Current dollars","75","units","0","v1481406827","1.2.2.53.2.3","32.89","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Natural resources, agriculture and related production occupations, except management [82-85]","Males","25 to 54 years","Current dollars","75","units","0","v1481406827","1.2.2.53.2.3","34.56","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors and occupations in natural resources, agriculture and related production [82-83]","Males","25 to 54 years","Current dollars","75","units","0","v1481406839","1.2.2.54.2.3","38.28","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors and occupations in natural resources, agriculture and related production [82-83]","Males","25 to 54 years","Current dollars","75","units","0","v1481406839","1.2.2.54.2.3","38.06","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors and occupations in natural resources, agriculture and related production [82-83]","Males","25 to 54 years","Current dollars","75","units","0","v1481406839","1.2.2.54.2.3","39.60","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors and occupations in natural resources, agriculture and related production [82-83]","Males","25 to 54 years","Current dollars","75","units","0","v1481406839","1.2.2.54.2.3","40.24","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors and occupations in natural resources, agriculture and related production [82-83]","Males","25 to 54 years","Current dollars","75","units","0","v1481406839","1.2.2.54.2.3","40.63","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors and occupations in natural resources, agriculture and related production [82-83]","Males","25 to 54 years","Current dollars","75","units","0","v1481406839","1.2.2.54.2.3","42.14","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Workers and labourers in natural resources, agriculture and related production [84-85]","Males","25 to 54 years","Current dollars","75","units","0","v1481406851","1.2.2.55.2.3","23.34","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Workers and labourers in natural resources, agriculture and related production [84-85]","Males","25 to 54 years","Current dollars","75","units","0","v1481406851","1.2.2.55.2.3","22.43","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Workers and labourers in natural resources, agriculture and related production [84-85]","Males","25 to 54 years","Current dollars","75","units","0","v1481406851","1.2.2.55.2.3","23.61","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Workers and labourers in natural resources, agriculture and related production [84-85]","Males","25 to 54 years","Current dollars","75","units","0","v1481406851","1.2.2.55.2.3","24.47","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Workers and labourers in natural resources, agriculture and related production [84-85]","Males","25 to 54 years","Current dollars","75","units","0","v1481406851","1.2.2.55.2.3","25.30","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Workers and labourers in natural resources, agriculture and related production [84-85]","Males","25 to 54 years","Current dollars","75","units","0","v1481406851","1.2.2.55.2.3","27.01","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Occupations in manufacturing and utilities, except management [92-95]","Males","25 to 54 years","Current dollars","75","units","0","v1481406863","1.2.2.56.2.3","25.76","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Occupations in manufacturing and utilities, except management [92-95]","Males","25 to 54 years","Current dollars","75","units","0","v1481406863","1.2.2.56.2.3","27.03","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Occupations in manufacturing and utilities, except management [92-95]","Males","25 to 54 years","Current dollars","75","units","0","v1481406863","1.2.2.56.2.3","27.60","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Occupations in manufacturing and utilities, except management [92-95]","Males","25 to 54 years","Current dollars","75","units","0","v1481406863","1.2.2.56.2.3","27.85","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Occupations in manufacturing and utilities, except management [92-95]","Males","25 to 54 years","Current dollars","75","units","0","v1481406863","1.2.2.56.2.3","28.92","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Occupations in manufacturing and utilities, except management [92-95]","Males","25 to 54 years","Current dollars","75","units","0","v1481406863","1.2.2.56.2.3","30.80","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]","Males","25 to 54 years","Current dollars","75","units","0","v1481406875","1.2.2.57.2.3","35.24","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]","Males","25 to 54 years","Current dollars","75","units","0","v1481406875","1.2.2.57.2.3","36.06","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]","Males","25 to 54 years","Current dollars","75","units","0","v1481406875","1.2.2.57.2.3","37.17","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]","Males","25 to 54 years","Current dollars","75","units","0","v1481406875","1.2.2.57.2.3","36.93","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]","Males","25 to 54 years","Current dollars","75","units","0","v1481406875","1.2.2.57.2.3","38.49","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]","Males","25 to 54 years","Current dollars","75","units","0","v1481406875","1.2.2.57.2.3","41.63","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Machine operators, assemblers and inspectors in processing, manufacturing and printing [94]","Males","25 to 54 years","Current dollars","75","units","0","v1481406887","1.2.2.58.2.3","22.09","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Machine operators, assemblers and inspectors in processing, manufacturing and printing [94]","Males","25 to 54 years","Current dollars","75","units","0","v1481406887","1.2.2.58.2.3","23.28","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Machine operators, assemblers and inspectors in processing, manufacturing and printing [94]","Males","25 to 54 years","Current dollars","75","units","0","v1481406887","1.2.2.58.2.3","24.03","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Machine operators, assemblers and inspectors in processing, manufacturing and printing [94]","Males","25 to 54 years","Current dollars","75","units","0","v1481406887","1.2.2.58.2.3","24.17","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Machine operators, assemblers and inspectors in processing, manufacturing and printing [94]","Males","25 to 54 years","Current dollars","75","units","0","v1481406887","1.2.2.58.2.3","25.15","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Machine operators, assemblers and inspectors in processing, manufacturing and printing [94]","Males","25 to 54 years","Current dollars","75","units","0","v1481406887","1.2.2.58.2.3","26.53","","","","2"
"2018","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [95]","Males","25 to 54 years","Current dollars","75","units","0","v1481406899","1.2.2.59.2.3","19.79","","","","2"
"2019","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [95]","Males","25 to 54 years","Current dollars","75","units","0","v1481406899","1.2.2.59.2.3","20.65","","","","2"
"2020","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [95]","Males","25 to 54 years","Current dollars","75","units","0","v1481406899","1.2.2.59.2.3","20.99","","","","2"
"2021","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [95]","Males","25 to 54 years","Current dollars","75","units","0","v1481406899","1.2.2.59.2.3","21.62","","","","2"
"2022","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [95]","Males","25 to 54 years","Current dollars","75","units","0","v1481406899","1.2.2.59.2.3","22.74","","","","2"
"2023","Canada","2016A000011124","Average hourly wage rate","Full-time employees","Labourers in processing, manufacturing and utilities [95]","Males","25 to 54 years","Current dollars","75","units","0","v1481406899","1.2.2.59.2.3","23.97","","","","2"


